Team,f_3yr_avg,off_f_3yr_avg,def_f_3yr_avg,st_f_3yr_avg,s_p_3yr_avg,fei_3yr_avg,f_yr3,off_f_yr3,def_f_yr3,st_f_yr3,s_p_yr3,fei_yr3,yr4_f
Toledo,-0.13833333333333334,-0.03666666666666666,-0.07500000000000001,-0.026333333333333334,193.53333333333333,-0.14400000000000002,-0.11800000000000001,-0.043,-0.046,-0.027999999999999997,196.4,-0.126,0.086
Troy,0.004666666666666667,0.008000000000000002,-0.012666666666666666,0.009333333333333334,211.76666666666665,-0.034666666666666665,0.023,0.034,-0.019,0.008,203.3,-0.017,-0.223
Tulane,-0.23666666666666666,-0.09699999999999999,-0.09500000000000001,-0.044000000000000004,169.56666666666666,-0.20199999999999999,-0.184,-0.065,-0.057999999999999996,-0.06,178.1,-0.151,-0.292
Tulsa,0.015666666666666662,0.03233333333333333,-0.030666666666666665,0.014,207.0666666666667,-0.0016666666666666635,0.018000000000000002,0.039,-0.045,0.024,207.7,0.013000000000000001,0.091
UAB,-0.128,-0.023333333333333334,-0.08533333333333333,-0.020333333333333335,186.79999999999998,-0.11466666666666668,-0.094,-0.015,-0.044000000000000004,-0.036000000000000004,189.4,-0.08900000000000001,-0.22399999999999998
UCLA,-0.06133333333333333,-0.076,0.003333333333333334,0.011333333333333334,197.29999999999998,-0.051,-0.083,-0.075,-0.024,0.016,194.4,-0.078,-0.10800000000000001
UL-Lafayette,-0.15766666666666668,-0.045000000000000005,-0.09433333333333334,-0.018333333333333333,182.0666666666667,-0.15766666666666665,-0.14800000000000002,-0.064,-0.051,-0.033,174.4,-0.136,-0.098
UL-Monroe,-0.17733333333333334,-0.09333333333333334,-0.064,-0.02,177.5333333333333,-0.16,-0.129,-0.084,-0.013999999999999999,-0.031,176.5,-0.128,-0.11599999999999999
UNLV,-0.17300000000000001,-0.02433333333333333,-0.1456666666666667,-0.0023333333333333335,183.4333333333333,-0.19466666666666665,-0.28600000000000003,-0.146,-0.136,-0.003,160.8,-0.287,-0.33
USC,0.232,0.10666666666666665,0.113,0.011666666666666667,251.1,0.18233333333333332,0.086,0.06,0.003,0.022000000000000002,217.0,0.124,0.237
UTEP,-0.11633333333333333,0.0,-0.122,0.005666666666666667,187.9,-0.10633333333333334,-0.159,-0.053,-0.131,0.025,174.2,-0.153,-0.146
Utah,0.16166666666666665,0.04833333333333334,0.09366666666666668,0.01966666666666667,238.9,0.09233333333333334,0.11599999999999999,0.027999999999999997,0.067,0.021,234.0,0.052000000000000005,0.012
Utah State,-0.164,-0.04900000000000001,-0.10366666666666667,-0.011333333333333334,185.16666666666666,-0.15733333333333333,-0.162,-0.057,-0.085,-0.02,184.8,-0.174,-0.015
Vanderbilt,-0.079,-0.08966666666666667,0.006999999999999997,0.004,188.36666666666665,-0.044000000000000004,-0.163,-0.138,-0.027000000000000003,0.002,174.9,-0.14400000000000002,0.077
Virginia,-0.052333333333333336,-0.034999999999999996,-0.015666666666666666,-0.002,189.86666666666667,-0.002999999999999998,-0.086,-0.01,-0.073,-0.003,187.1,-0.078,0.002
Virginia Tech,0.22433333333333336,0.08866666666666667,0.11699999999999999,0.018666666666666668,238.0666666666667,0.23266666666666666,0.253,0.13699999999999998,0.079,0.037000000000000005,241.7,0.249,0.14
Wake Forest,0.005666666666666663,-0.0013333333333333322,0.014333333333333337,-0.006666666666666667,204.79999999999998,0.014666666666666666,-0.17300000000000001,-0.083,-0.075,-0.015,178.6,-0.161,-0.013000000000000001
Washington,-0.11166666666666665,-0.039,-0.05966666666666667,-0.013,189.13333333333335,-0.084,-0.03,0.008,-0.032,-0.006,206.4,-0.004,-0.022000000000000002
Washington State,-0.3146666666666667,-0.16633333333333333,-0.12166666666666666,-0.02633333333333333,154.46666666666667,-0.22799999999999998,-0.201,-0.064,-0.149,0.013000000000000001,171.8,-0.129,-0.133
West Virginia,0.123,0.04566666666666667,0.08433333333333333,-0.008,221.86666666666665,0.14966666666666664,0.19899999999999998,0.028999999999999998,0.17600000000000002,-0.006999999999999999,239.1,0.19,0.162
Western Kentucky,-0.23633333333333337,-0.10166666666666668,-0.11733333333333333,-0.017000000000000005,163.76666666666665,-0.16666666666666666,-0.162,-0.064,-0.071,-0.027000000000000003,171.6,-0.102,-0.131
Western Michigan,-0.07166666666666667,-0.037333333333333336,-0.04933333333333334,0.015333333333333332,192.26666666666665,-0.057999999999999996,-0.025,-0.025,-0.032,0.033,197.6,-0.026000000000000002,-0.004
Wisconsin,0.16100000000000003,0.08800000000000001,0.06766666666666667,0.005,231.76666666666665,0.12233333333333334,0.24600000000000002,0.156,0.073,0.016,244.3,0.21100000000000002,0.293
Wyoming,-0.20333333333333337,-0.103,-0.07933333333333333,-0.021,180.73333333333335,-0.18833333333333332,-0.22,-0.086,-0.128,-0.006999999999999999,176.2,-0.204,-0.19399999999999998
Air Force,0.054,0.01233333333333333,0.042,-0.00033333333333333365,218.5666666666667,0.035333333333333335,0.14400000000000002,-0.015,0.152,0.006999999999999999,238.4,0.07200000000000001,0.049
Akron,-0.168,-0.079,-0.08533333333333333,-0.004000000000000001,181.1,-0.12833333333333333,-0.24100000000000002,-0.127,-0.08800000000000001,-0.027000000000000003,170.2,-0.162,-0.303
Alabama,0.26233333333333336,0.11066666666666668,0.144,0.007666666666666666,252.26666666666668,0.22266666666666668,0.41200000000000003,0.19699999999999998,0.21,0.005,284.4,0.342,0.375
Arizona,0.12066666666666666,0.04766666666666667,0.057333333333333326,0.016,221.5333333333333,0.10566666666666667,0.11699999999999999,0.028999999999999998,0.076,0.012,221.3,0.11699999999999999,0.07400000000000001
Arizona State,0.044000000000000004,-0.02500000000000001,0.06899999999999999,0.0,209.0,0.04,0.011000000000000001,-0.078,0.098,-0.009000000000000001,207.4,0.006999999999999999,0.061
Arkansas,0.084,0.06233333333333333,0.031,-0.010000000000000002,218.63333333333333,0.073,0.145,0.09,0.048,0.006,229.2,0.13,0.285
Arkansas State,-0.14466666666666667,-0.09599999999999999,-0.042333333333333334,-0.006000000000000001,188.13333333333333,-0.14033333333333334,-0.193,-0.146,-0.061,0.013000000000000001,182.6,-0.17300000000000001,-0.026000000000000002
Army,-0.19699999999999998,-0.1683333333333333,-0.01833333333333333,-0.01,169.0,-0.139,-0.188,-0.16699999999999998,0.004,-0.024,171.3,-0.127,-0.075
Auburn,0.09366666666666668,0.015000000000000001,0.07566666666666666,0.0033333333333333335,217.66666666666666,0.10366666666666667,0.098,0.063,0.045,-0.01,222.9,0.111,0.365
BYU,0.14433333333333334,0.09866666666666668,0.038,0.007333333333333333,231.86666666666665,0.10166666666666667,0.156,0.08900000000000001,0.068,-0.001,239.1,0.099,0.004
Ball State,-0.05299999999999999,-0.021666666666666667,-0.041,0.009666666666666667,194.83333333333334,-0.02266666666666667,-0.204,-0.11800000000000001,-0.094,0.009000000000000001,164.4,-0.11900000000000001,-0.23600000000000002
Baylor,-0.12866666666666668,-0.04633333333333334,-0.044333333333333336,-0.038,193.83333333333334,-0.11233333333333333,-0.129,-0.08199999999999999,-0.026000000000000002,-0.02,191.7,-0.10099999999999999,-0.037000000000000005
Boise State,0.224,0.081,0.11466666666666665,0.028666666666666663,254.66666666666666,0.12933333333333333,0.285,0.11,0.147,0.027999999999999997,268.2,0.18,0.39299999999999996
Boston College,0.14,0.035333333333333335,0.11833333333333335,-0.013666666666666667,225.6,0.143,0.124,-0.026000000000000002,0.15,0.001,223.2,0.10099999999999999,0.024
Bowling Green,-0.04699999999999999,0.011000000000000001,-0.057,-0.001,205.33333333333334,-0.056666666666666664,0.001,0.048,-0.057,0.01,219.5,-0.062,-0.23
Buffalo,-0.10233333333333333,-0.022999999999999996,-0.07100000000000001,-0.008333333333333331,190.29999999999998,-0.06499999999999999,-0.057999999999999996,0.012,-0.04,-0.03,198.9,-0.042,-0.23399999999999999
California,0.09500000000000001,0.053,0.04866666666666667,-0.006333333333333333,220.5666666666667,0.09000000000000001,0.006999999999999999,0.051,-0.028999999999999998,-0.013999999999999999,207.5,0.040999999999999995,-0.08
Central Florida,-0.022999999999999993,-0.09300000000000001,0.055,0.014333333333333335,199.63333333333335,-0.012000000000000002,-0.055999999999999994,-0.08,0.006,0.018000000000000002,195.9,-0.05,0.10300000000000001
Central Michigan,-0.014333333333333332,0.057,-0.07133333333333335,-0.00033333333333333365,206.53333333333333,-0.001666666666666668,0.10400000000000001,0.066,0.03,0.006999999999999999,225.6,0.09699999999999999,-0.131
Cincinnati,0.169,0.08900000000000001,0.06066666666666667,0.02,228.4333333333333,0.165,0.175,0.17600000000000002,-0.01,0.01,230.8,0.18100000000000002,0.02
Clemson,0.18666666666666665,0.04566666666666667,0.11866666666666666,0.022333333333333334,232.5666666666667,0.17066666666666666,0.20199999999999999,0.063,0.10099999999999999,0.039,230.1,0.18899999999999997,0.138
Colorado,-0.077,-0.08733333333333333,0.022333333333333334,-0.01166666666666667,190.0666666666667,-0.050333333333333334,-0.092,-0.099,0.012,-0.004,191.3,-0.075,-0.047
Colorado State,-0.09566666666666668,0.01333333333333333,-0.09400000000000001,-0.015,195.26666666666665,-0.10366666666666668,-0.127,0.039,-0.139,-0.027000000000000003,198.4,-0.139,-0.28
Connecticut,0.11266666666666665,0.035666666666666666,0.06666666666666667,0.01,221.5,0.107,0.114,0.095,-0.006,0.025,221.2,0.131,-0.013999999999999999
Duke,-0.102,-0.04633333333333334,-0.035333333333333335,-0.02066666666666667,183.36666666666667,-0.032,-0.052000000000000005,0.0,-0.054000000000000006,0.001,191.7,-0.028999999999999998,-0.083
East Carolina,0.01466666666666667,-0.019333333333333334,0.03566666666666667,-0.002,210.39999999999998,0.02566666666666667,0.044000000000000004,-0.01,0.035,0.019,214.6,0.03,-0.022000000000000002
Eastern Michigan,-0.25966666666666666,-0.085,-0.14233333333333334,-0.033,158.20000000000002,-0.17433333333333334,-0.318,-0.125,-0.171,-0.022000000000000002,152.9,-0.23399999999999999,-0.285
Florida,0.39899999999999997,0.20166666666666666,0.161,0.036333333333333336,279.8666666666666,0.29233333333333333,0.408,0.142,0.239,0.027000000000000003,290.9,0.29,0.098
Florida Atlantic,-0.10466666666666667,-0.011999999999999999,-0.07466666666666667,-0.018666666666666668,197.1,-0.13266666666666668,-0.136,0.053,-0.17,-0.02,199.1,-0.192,-0.136
Florida International,-0.231,-0.15166666666666667,-0.08233333333333333,0.0026666666666666666,168.43333333333334,-0.18800000000000003,-0.256,-0.15,-0.11699999999999999,0.01,160.0,-0.19,0.004
Florida State,0.09766666666666668,0.06233333333333333,0.011333333333333334,0.02366666666666667,216.5,0.136,0.09,0.133,-0.076,0.032,220.3,0.133,0.19
Fresno State,-0.028999999999999998,0.024999999999999998,-0.07566666666666667,0.021333333333333333,204.86666666666667,-0.03966666666666667,-0.042,0.03,-0.1,0.027999999999999997,208.9,-0.07,-0.065
Georgia,0.16366666666666665,0.09599999999999999,0.055999999999999994,0.011666666666666667,227.0666666666667,0.159,0.098,0.05,0.031,0.016,213.5,0.11699999999999999,0.11599999999999999
Georgia Tech,0.09366666666666666,0.08433333333333333,0.006333333333333333,0.0036666666666666666,213.4666666666667,0.15233333333333335,0.158,0.14400000000000002,0.006,0.008,222.1,0.23600000000000002,-0.018000000000000002
Hawaii,-0.09099999999999998,-0.022000000000000002,-0.05933333333333334,-0.009666666666666667,200.96666666666667,-0.119,-0.187,-0.054000000000000006,-0.132,-0.001,190.7,-0.217,0.052000000000000005
Houston,0.030666666666666675,0.085,-0.043666666666666666,-0.011000000000000001,214.63333333333333,0.02,0.113,0.188,-0.084,0.008,227.5,0.075,-0.006
Idaho,-0.21433333333333335,-0.05433333333333334,-0.16066666666666665,0.00033333333333333245,170.36666666666667,-0.2223333333333333,-0.10300000000000001,0.078,-0.17600000000000002,-0.005,192.9,-0.166,-0.131
Illinois,0.020333333333333328,0.023333333333333334,0.009666666666666665,-0.012333333333333335,213.70000000000002,0.02133333333333333,-0.134,-0.05,-0.069,-0.015,185.3,-0.069,0.10400000000000001
Indiana,-0.10433333333333333,-0.038,-0.072,0.005666666666666667,189.4333333333333,-0.08433333333333333,-0.124,-0.038,-0.086,0.001,178.8,-0.049,-0.10300000000000001
Iowa,0.14,0.007666666666666669,0.12366666666666666,0.009,228.4333333333333,0.12133333333333333,0.251,0.043,0.187,0.021,248.2,0.22399999999999998,0.177
Iowa State,-0.13,-0.034999999999999996,-0.09066666666666667,-0.004666666666666665,187.83333333333334,-0.12,-0.081,0.028999999999999998,-0.126,0.016,198.4,-0.059000000000000004,-0.10300000000000001
Kansas,0.10333333333333333,0.06133333333333333,0.039,0.0026666666666666666,227.70000000000002,0.04733333333333333,0.035,0.048,-0.01,-0.004,216.0,-0.006,-0.235
Kansas State,-0.056333333333333326,-0.024999999999999998,-0.05566666666666666,0.024333333333333332,197.33333333333334,-0.06999999999999999,-0.065,-0.062,-0.024,0.021,195.1,-0.049,0.006999999999999999
Kent State,-0.17899999999999996,-0.08233333333333334,-0.07066666666666667,-0.025666666666666667,178.76666666666665,-0.12366666666666666,-0.16899999999999998,-0.11800000000000001,-0.045,-0.006,173.7,-0.102,-0.177
Kentucky,0.042,0.015000000000000005,0.013,0.013666666666666667,206.9,0.05033333333333334,0.021,0.002,-0.006999999999999999,0.025,201.9,0.052000000000000005,0.017
LSU,0.20433333333333334,0.07033333333333333,0.10100000000000002,0.03333333333333333,234.63333333333333,0.17933333333333334,0.13699999999999998,0.002,0.092,0.043,217.0,0.165,0.21
Louisiana Tech,-0.11699999999999999,-0.09299999999999999,-0.028,0.004000000000000001,190.0,-0.12266666666666666,-0.064,-0.071,0.01,-0.003,198.4,-0.068,-0.099
Louisville,-0.05666666666666667,0.016,-0.05499999999999999,-0.017666666666666667,195.13333333333333,-0.037,-0.14400000000000002,-0.057999999999999996,-0.075,-0.011000000000000001,177.2,-0.091,0.057
Marshall,-0.07133333333333335,-0.023000000000000003,-0.04833333333333333,-0.0003333333333333333,195.36666666666667,-0.05933333333333333,-0.054000000000000006,-0.008,-0.043,-0.002,204.9,-0.07200000000000001,-0.16399999999999998
Maryland,-0.0006666666666666649,-0.010666666666666665,-0.0009999999999999998,0.010666666666666666,200.79999999999998,0.024333333333333335,-0.086,-0.079,-0.005,-0.003,190.2,-0.039,0.08900000000000001
Memphis,-0.14300000000000002,-0.010000000000000002,-0.107,-0.026000000000000006,184.36666666666667,-0.12933333333333333,-0.19699999999999998,-0.042,-0.128,-0.027000000000000003,179.7,-0.185,-0.325
Miami,0.05200000000000001,0.010666666666666666,0.03833333333333334,0.0033333333333333327,207.1,0.09133333333333332,0.17800000000000002,0.085,0.078,0.015,225.5,0.20199999999999999,0.168
Miami (Ohio),-0.21766666666666667,-0.122,-0.07633333333333334,-0.019333333333333334,173.0666666666667,-0.16333333333333333,-0.24100000000000002,-0.12300000000000001,-0.069,-0.049,171.2,-0.19399999999999998,-0.155
Michigan,0.027999999999999997,-0.024333333333333335,0.05333333333333334,-0.001,209.23333333333335,0.03733333333333333,0.005,-0.021,0.015,0.011000000000000001,207.2,0.006999999999999999,0.03
Michigan State,0.06766666666666667,0.044333333333333336,0.011333333333333334,0.012333333333333335,215.0,0.07,0.054000000000000006,0.065,-0.021,0.01,208.9,0.07,0.14800000000000002
Middle Tennessee,-0.10933333333333334,-0.07966666666666666,-0.026666666666666672,-0.0030000000000000005,190.4,-0.09766666666666667,-0.055,-0.107,0.055999999999999994,-0.003,205.5,-0.06,-0.111
Minnesota,-0.083,-0.03000000000000001,-0.057666666666666665,0.004333333333333334,186.86666666666667,-0.033,-0.048,-0.044000000000000004,-0.02,0.016,186.4,0.032,-0.10400000000000001
Mississippi State,-0.033666666666666664,-0.044333333333333336,0.023333333333333334,-0.012999999999999998,196.9333333333333,0.012666666666666665,0.01,0.003,0.006999999999999999,0.0,209.5,0.062,0.109
Missouri,0.15566666666666665,0.10933333333333332,0.035,0.011666666666666667,236.46666666666667,0.09800000000000002,0.032,0.047,-0.015,0.001,215.9,0.0,0.233
N.C. State,-0.013999999999999999,0.018000000000000002,-0.024000000000000004,-0.008,196.76666666666665,0.01633333333333333,-0.040999999999999995,0.045,-0.046,-0.04,197.8,-0.009000000000000001,0.172
Navy,0.03233333333333333,0.08866666666666667,-0.06133333333333333,0.005,205.6,0.05466666666666666,0.10400000000000001,0.055,0.047,0.002,217.6,0.094,0.021
Nebraska,0.09966666666666667,0.04966666666666667,0.028000000000000008,0.022000000000000002,231.1,0.02166666666666667,0.255,0.004,0.218,0.033,260.0,0.16,0.203
Nevada,-0.08066666666666666,0.03166666666666667,-0.08733333333333333,-0.025000000000000005,204.76666666666665,-0.09766666666666668,-0.11199999999999999,0.016,-0.12300000000000001,-0.005,202.1,-0.11900000000000001,0.127
New Mexico,-0.09499999999999999,-0.09999999999999999,0.009333333333333338,-0.004,194.1,-0.10100000000000002,-0.25,-0.115,-0.109,-0.026000000000000002,169.3,-0.20800000000000002,-0.33899999999999997
New Mexico State,-0.25099999999999995,-0.12066666666666666,-0.10033333333333334,-0.03,167.3,-0.23866666666666667,-0.32299999999999995,-0.207,-0.114,-0.002,149.5,-0.312,-0.363
North Carolina,0.08,-0.006666666666666668,0.08233333333333333,0.004333333333333335,208.83333333333334,0.131,0.11199999999999999,-0.027000000000000003,0.153,-0.013999999999999999,218.9,0.179,0.07
North Texas,-0.254,-0.07633333333333332,-0.13933333333333334,-0.03866666666666666,170.43333333333337,-0.23033333333333336,-0.159,-0.027999999999999997,-0.11199999999999999,-0.02,184.8,-0.172,-0.122
Northern Illinois,-0.11833333333333333,-0.06833333333333334,-0.050333333333333334,-0.00033333333333333245,185.9666666666667,-0.071,-0.063,-0.034,-0.051,0.021,189.8,-0.013999999999999999,0.09699999999999999
Northwestern,-0.011333333333333334,0.012000000000000002,-0.007333333333333335,-0.016,203.23333333333335,0.001666666666666668,0.03,0.025,0.022000000000000002,-0.017,206.4,0.047,-0.064
Notre Dame,0.015999999999999997,-0.00033333333333334286,0.025999999999999995,-0.009666666666666665,205.73333333333335,0.03,0.15,0.147,0.006999999999999999,-0.004,230.3,0.11199999999999999,0.188
Ohio,-0.10766666666666667,-0.07466666666666667,-0.03933333333333334,0.006333333333333333,186.4,-0.06666666666666667,-0.064,-0.061,-0.022000000000000002,0.019,186.9,-0.008,-0.084
Ohio State,0.2876666666666667,0.104,0.161,0.02266666666666667,260.6333333333333,0.20366666666666666,0.278,0.096,0.16699999999999998,0.015,251.7,0.239,0.33899999999999997
Oklahoma,0.3,0.10400000000000002,0.18899999999999997,0.006999999999999999,265.2,0.21399999999999997,0.273,0.015,0.252,0.006,269.0,0.157,0.284
Oklahoma State,0.11933333333333335,0.09133333333333334,0.019666666666666666,0.008,229.66666666666666,0.067,0.11699999999999999,-0.008,0.113,0.011000000000000001,227.5,0.066,0.248
Ole Miss,0.10999999999999999,0.046000000000000006,0.06666666666666668,-0.0023333333333333344,222.83333333333334,0.09166666666666666,0.16899999999999998,0.039,0.11800000000000001,0.012,231.1,0.125,0.0
Oregon,0.21333333333333335,0.11766666666666666,0.09233333333333334,0.0030000000000000005,236.83333333333334,0.18833333333333332,0.20199999999999999,0.10300000000000001,0.095,0.003,230.5,0.20199999999999999,0.265
Oregon State,0.13966666666666663,0.06166666666666667,0.07333333333333333,0.005333333333333333,232.20000000000002,0.12666666666666668,0.16699999999999998,0.111,0.037000000000000005,0.02,245.3,0.125,0.034
Penn State,0.259,0.107,0.14733333333333334,0.005,260.56666666666666,0.17133333333333334,0.303,0.08199999999999999,0.23800000000000002,-0.017,275.4,0.19399999999999998,0.025
Pittsburgh,0.13999999999999999,0.042333333333333334,0.09199999999999998,0.005,224.26666666666665,0.144,0.21,0.124,0.085,0.0,240.5,0.19899999999999998,0.155
Purdue,0.006333333333333333,-0.019,0.035333333333333335,-0.01,210.26666666666665,0.0013333333333333322,0.063,0.018000000000000002,0.062,-0.017,217.3,0.045,-0.109
Rice,-0.15766666666666665,-0.04,-0.10166666666666668,-0.015666666666666666,182.63333333333333,-0.1433333333333333,-0.306,-0.182,-0.115,-0.009000000000000001,156.1,-0.285,-0.174
Rutgers,0.06966666666666667,0.037333333333333336,0.031,0.0013333333333333333,219.79999999999998,0.081,-0.003,-0.04,0.011000000000000001,0.026000000000000002,207.3,0.033,-0.102
SMU,-0.129,-0.05333333333333334,-0.07833333333333332,0.0023333333333333335,185.69999999999996,-0.10866666666666668,-0.042,-0.034,0.003,-0.011000000000000001,197.1,-0.023,-0.001
San Diego State,-0.20666666666666667,-0.07100000000000001,-0.13033333333333333,-0.005333333333333333,175.23333333333335,-0.18433333333333335,-0.18899999999999997,-0.10099999999999999,-0.071,-0.017,180.6,-0.184,0.10800000000000001
San Jose State,-0.21166666666666667,-0.15366666666666665,-0.042,-0.016,176.76666666666665,-0.20733333333333334,-0.303,-0.172,-0.099,-0.032,164.3,-0.262,-0.24
South Carolina,0.085,-0.008,0.09566666666666668,-0.0026666666666666666,219.89999999999998,0.079,0.09699999999999999,-0.024,0.138,-0.017,230.6,0.059000000000000004,0.21899999999999997
South Florida,0.10899999999999999,0.030333333333333334,0.08600000000000001,-0.007333333333333335,225.26666666666665,0.10233333333333333,0.004,-0.023,0.062,-0.035,215.8,0.01,0.069
Southern Miss,-0.016666666666666666,0.009666666666666665,-0.032999999999999995,0.007,200.5,0.0056666666666666645,-0.053,0.022000000000000002,-0.09,0.015,186.7,-0.016,0.035
Stanford,0.028,0.06666666666666667,-0.057,0.018,202.23333333333335,0.05666666666666667,0.11900000000000001,0.18,-0.107,0.046,213.3,0.16,0.332
Syracuse,-0.15066666666666667,-0.07566666666666666,-0.065,-0.009666666666666665,182.66666666666666,-0.12366666666666666,-0.102,-0.06,-0.019,-0.023,193.0,-0.08199999999999999,-0.024
TCU,0.238,0.050666666666666665,0.163,0.02466666666666667,252.6,0.141,0.321,0.114,0.165,0.042,266.8,0.215,0.33299999999999996
Temple,-0.082,-0.07433333333333333,-0.007333333333333335,0.0,191.63333333333333,-0.06466666666666666,0.022000000000000002,0.006999999999999999,-0.004,0.019,206.0,0.021,-0.07
Tennessee,0.11566666666666665,0.03866666666666666,0.082,-0.005333333333333333,223.73333333333335,0.085,0.145,0.061,0.09699999999999999,-0.013000000000000001,233.6,0.09300000000000001,0.006999999999999999
Texas,0.30733333333333335,0.1376666666666667,0.14566666666666667,0.024000000000000004,261.7,0.20966666666666667,0.379,0.129,0.214,0.036000000000000004,280.5,0.231,-0.019
Texas A&M,-0.05000000000000001,0.011666666666666667,-0.049666666666666665,-0.011999999999999999,209.53333333333333,-0.08233333333333333,0.051,0.059000000000000004,0.02,-0.027999999999999997,231.3,-0.023,0.188
Texas Tech,0.17766666666666667,0.127,0.05333333333333334,-0.0023333333333333335,236.26666666666665,0.1436666666666667,0.18600000000000003,0.10400000000000001,0.086,-0.004,236.8,0.163,0.006999999999999999
Toledo,-0.15200000000000002,-0.026333333333333334,-0.11033333333333332,-0.015333333333333336,188.76666666666665,-0.16700000000000004,-0.138,-0.013999999999999999,-0.095,-0.028999999999999998,197.2,-0.158,-0.11800000000000001
Troy,0.013,-0.010666666666666666,0.01,0.014,213.76666666666665,-0.02333333333333333,-0.02,0.01,-0.042,0.012,216.1,-0.073,0.023
Tulane,-0.2376666666666667,-0.10633333333333334,-0.10033333333333334,-0.030666666666666672,169.33333333333334,-0.19299999999999998,-0.289,-0.125,-0.11900000000000001,-0.044000000000000004,159.6,-0.245,-0.184
Tulsa,0.01766666666666666,0.05033333333333334,-0.032,-0.0006666666666666661,209.5666666666667,0.002000000000000004,-0.07200000000000001,-0.062,-0.034,0.024,191.8,-0.102,0.018000000000000002
UAB,-0.17733333333333334,-0.051333333333333335,-0.123,-0.0033333333333333327,178.76666666666665,-0.15133333333333332,-0.135,-0.03,-0.076,-0.03,189.5,-0.127,-0.094
UCLA,0.015333333333333329,-0.06133333333333333,0.06,0.016666666666666666,206.63333333333333,0.022000000000000002,0.008,-0.037000000000000005,0.026000000000000002,0.019,204.9,0.042,-0.083
UL-Lafayette,-0.17366666666666666,-0.02766666666666667,-0.126,-0.01966666666666667,183.46666666666667,-0.16566666666666666,-0.21600000000000003,-0.10300000000000001,-0.099,-0.013000000000000001,178.7,-0.212,-0.14800000000000002
UL-Monroe,-0.18233333333333335,-0.085,-0.08466666666666667,-0.012333333333333333,180.66666666666666,-0.16,-0.193,-0.11800000000000001,-0.046,-0.028999999999999998,185.9,-0.2,-0.129
UNLV,-0.12566666666666668,-0.0026666666666666644,-0.11566666666666668,-0.007,190.0,-0.14,-0.126,0.044000000000000004,-0.165,-0.004,202.2,-0.17,-0.28600000000000003
USC,0.3136666666666667,0.12366666666666666,0.17733333333333334,0.012333333333333333,266.2333333333333,0.22799999999999998,0.134,0.057999999999999996,0.077,-0.002,224.4,0.141,0.086
UTEP,-0.09600000000000002,0.02,-0.11966666666666666,0.003333333333333334,193.29999999999998,-0.08333333333333333,-0.096,0.024,-0.094,-0.025,195.7,-0.111,-0.159
Utah,0.16533333333333333,0.030666666666666665,0.112,0.02266666666666667,235.5,0.10666666666666665,0.126,0.038,0.07400000000000001,0.013999999999999999,237.2,0.043,0.11599999999999999
Utah State,-0.19299999999999998,-0.06899999999999999,-0.12133333333333333,-0.002666666666666666,177.70000000000002,-0.16766666666666666,-0.16,-0.006999999999999999,-0.146,-0.006999999999999999,189.8,-0.122,-0.162
Vanderbilt,-0.03866666666666666,-0.06066666666666667,0.026999999999999996,-0.004666666666666667,194.36666666666667,-0.005333333333333333,-0.092,-0.087,-0.008,0.004,185.5,-0.048,-0.163
Virginia,-0.0013333333333333298,-0.023999999999999994,0.025666666666666667,-0.0033333333333333327,196.9333333333333,0.056666666666666664,-0.061,-0.08199999999999999,0.025,-0.005,184.6,0.02,-0.086
Virginia Tech,0.22366666666666668,0.059,0.14433333333333334,0.02033333333333333,239.86666666666667,0.21166666666666667,0.315,0.115,0.171,0.028999999999999998,255.4,0.255,0.253
Wake Forest,0.085,0.01866666666666667,0.06,0.007,213.76666666666665,0.09866666666666668,0.071,0.10400000000000001,-0.015,-0.017,221.8,0.049,-0.17300000000000001
Washington,-0.08600000000000001,-0.02033333333333333,-0.054666666666666676,-0.010666666666666666,189.79999999999998,-0.057999999999999996,-0.021,0.006,-0.011000000000000001,-0.016,201.7,0.008,-0.03
Washington State,-0.25433333333333336,-0.12866666666666668,-0.08433333333333333,-0.04133333333333333,164.53333333333333,-0.19099999999999998,-0.371,-0.22899999999999998,-0.091,-0.051,143.3,-0.247,-0.201
West Virginia,0.16566666666666666,0.08166666666666667,0.07966666666666666,0.0036666666666666653,228.76666666666665,0.17366666666666666,0.06,0.048,0.021,-0.01,205.2,0.11,0.19899999999999998
Western Michigan,-0.09766666666666668,-0.055,-0.04666666666666667,0.004,190.33333333333334,-0.08033333333333333,-0.14800000000000002,-0.085,-0.068,0.005,179.8,-0.107,-0.025
Wisconsin,0.106,0.05666666666666667,0.043333333333333335,0.005999999999999999,222.4333333333333,0.07866666666666666,0.2,0.10300000000000001,0.09699999999999999,0.0,237.2,0.142,0.24600000000000002
Wyoming,-0.16133333333333333,-0.10700000000000003,-0.027666666666666662,-0.026333333333333334,186.66666666666666,-0.152,-0.174,-0.10400000000000001,-0.062,-0.006999999999999999,188.3,-0.192,-0.22
